name,movie,date,rating
Christophe Di Marco,Seven Samurai (1954),2020-09-04,1
Enea Rouge,The Lord of the Rings: The Fellowship of the Ring (2001),2021-01-19,3
Yannick Rordorf,Fight Club (1999),2020-11-13,3
Mélissa Nicolier,Seven (1995),2021-01-18,1
Antonio Fragnière,The Matrix (1999),2021-04-23,1
Antonio Olsen,The Lord of the Rings: The Two Towers (2002),2021-01-25,1
Thierry Kunz,The Godfather (1972),2021-06-13,3
Manuel Kunz,The Godfather (1972),2020-11-17,3
Patrick Mettreaux,Forrest Gump (1994),2021-01-22,2
Simon Di Marco,Pulp Fiction (1994),2020-07-12,2
Murièle Badillo,Schindler's List (1993),2020-12-11,4
Raphaël Kunz,"The Good, the Bad and the Ugly (1966)",2020-09-04,3
Julia Di Marco,The Lord of the Rings: The Return of the King (2003),2020-10-28,2
Enea La Spada,The Lord of the Rings: The Fellowship of the Ring (2001),2020-12-11,3
Mohammed Andoine,"The Good, the Bad and the Ugly (1966)",2020-11-27,3
Marie Franco,"The Good, the Bad and the Ugly (1966)",2021-02-01,3
Marie La Spada,Pulp Fiction (1994),2020-10-01,3
Marie Milio,The Matrix (1999),2020-11-07,1
Simon Milio,Star Wars: Episode V - The Empire Strikes Back (1980),2021-01-02,1
Exupéry Dumas,The Godfather: Part II (1974),2021-02-19,3
Mouhssine Zanoun,Goodfellas (1990),2020-10-31,0
Mouhssine Kunz,Inception (2010),2021-01-27,1
Mathieu Di Marco,12 Angry Men (1957),2021-01-16,3
Quentin Andoine,Inception (2010),2021-01-18,1
Patrick Stella,The Matrix (1999),2020-12-11,1
Michelle Rossi,Schindler's List (1993),2021-05-05,3
Exupéry Mérot,Pulp Fiction (1994),2020-12-08,2
Murièle Lavanchy,Star Wars: Episode V - The Empire Strikes Back (1980),2020-12-06,2
Antonio Rordorf,The Matrix (1999),2020-08-15,1
Patrick Fragnière,The Dark Knight (2008),2020-07-17,3
Raphaël Terra,Forrest Gump (1994),2020-10-04,1
Frédéric La Spada,The Dark Knight (2008),2021-01-22,4
Nicolas Stella,Pulp Fiction (1994),2021-04-19,3
Ericka Lavanchy,The Godfather (1972),2021-04-30,3
Olivier Nicolier,Goodfellas (1990),2020-10-25,0
Mathieu Verdan,Inception (2010),2021-02-15,1
Exupéry Rordorf,Forrest Gump (1994),2021-03-01,1
Corentin Gerez,The Dark Knight (2008),2021-05-06,4
Enea Mettreaux,"The Good, the Bad and the Ugly (1966)",2021-04-10,2
Olivier Philippe Berclaz,Seven Samurai (1954),2021-02-12,0
Mélissa Pravaz,The Shawshank Redemption (1994),2021-05-11,4
Julien Dromard,Star Wars: Episode V - The Empire Strikes Back (1980),2020-09-20,2
Olivier Philippe Montmollin,Goodfellas (1990),2021-02-09,1
Mouhssine Di Marco,Schindler's List (1993),2020-07-03,4
Olivier Pravaz,Inception (2010),2021-06-07,2
Julia Gerez,The Godfather: Part II (1974),2020-10-12,3
Mélissa Berclaz,Seven Samurai (1954),2020-08-28,1
Sylvain Montmollin,The Matrix (1999),2020-07-17,1
Mathieu La Spada,The Lord of the Rings: The Two Towers (2002),2020-12-30,2
Sélim Bouriche,The Lord of the Rings: The Two Towers (2002),2020-09-10,1
Mathieu La Spada,Fight Club (1999),2020-08-23,2
Marie Fragnière,The Shawshank Redemption (1994),2021-02-26,4
Mathieu Zanoun,Seven Samurai (1954),2020-09-19,0
Yannick Fragnière,The Godfather: Part II (1974),2020-07-01,4
Andrea Mettreaux,The Dark Knight (2008),2021-05-14,4
Enea Pravaz,The Lord of the Rings: The Return of the King (2003),2020-07-09,2
Arthur Di Marco,Pulp Fiction (1994),2020-11-25,3
Mathieu Montmollin,12 Angry Men (1957),2020-08-10,3
Sélim Milio,The Godfather: Part II (1974),2021-06-19,3
Quentin Montmollin,The Lord of the Rings: The Two Towers (2002),2021-05-15,1
Antonio Zanoun,Fight Club (1999),2020-08-01,2
Raphaël Rordorf,The Godfather: Part II (1974),2020-12-21,3
Enea Jacquier,The Lord of the Rings: The Two Towers (2002),2020-12-20,1
Georges Terra,The Godfather: Part II (1974),2021-03-11,4
Mathieu Mérot,The Godfather (1972),2020-10-14,3
Raphaël Stella,The Lord of the Rings: The Fellowship of the Ring (2001),2021-03-18,2
Georges Milio,12 Angry Men (1957),2021-02-19,4
Mathieu Lavanchy,The Godfather: Part II (1974),2021-03-18,4
Michelle Andoine,The Godfather: Part II (1974),2020-10-24,3
Laurence Rouge,The Lord of the Rings: The Two Towers (2002),2020-07-27,1
Thierry Jacquier,The Godfather (1972),2021-01-03,3
Sélim Tristan Kocher,Fight Club (1999),2021-05-08,2
Christophe Kairouani,The Matrix (1999),2020-11-01,1
Olivier Rossi,Inception (2010),2021-02-10,2
Antonio Olsen,The Matrix (1999),2021-05-06,1
Julia Andoine,Star Wars: Episode V - The Empire Strikes Back (1980),2020-08-29,2
Laurence Mutti,The Lord of the Rings: The Two Towers (2002),2020-08-11,1
Julia La Spada,Star Wars: Episode V - The Empire Strikes Back (1980),2020-07-26,2
Sylvain Zanoun,Inception (2010),2021-01-22,1
Enea Rouge,The Lord of the Rings: The Return of the King (2003),2020-11-18,2
Patrick Dromard,Schindler's List (1993),2021-04-09,3
Ericka Gerez,Star Wars: Episode V - The Empire Strikes Back (1980),2020-12-09,1
Marie Di Marco,The Lord of the Rings: The Return of the King (2003),2020-09-08,3
Olivier Mérot,Schindler's List (1993),2021-05-21,4
Corentin Rami,Fight Club (1999),2021-05-04,3
Georges Di Marco,The Shawshank Redemption (1994),2020-07-31,5
Mouhssine Lavanchy,"The Good, the Bad and the Ugly (1966)",2020-12-10,2
Manuel Di Marco,The Lord of the Rings: The Two Towers (2002),2020-07-01,1
Sélim Kunz,12 Angry Men (1957),2021-04-25,3
Thierry Nicolier,The Matrix (1999),2020-08-31,1
Ericka Franco,Schindler's List (1993),2020-10-03,4
Olivier Philippe Dromard,"The Good, the Bad and the Ugly (1966)",2020-11-25,3
Murièle Milio,Star Wars: Episode V - The Empire Strikes Back (1980),2021-02-20,2
Raphaël Lavanchy,Goodfellas (1990),2020-12-04,1
Andrea Dromard,The Godfather: Part II (1974),2021-06-12,3
Antonio Mutti,Inception (2010),2021-02-03,1
Exupéry Rossi,12 Angry Men (1957),2020-10-12,4
Manuel Rami,The Lord of the Rings: The Two Towers (2002),2020-11-29,2
Quentin Milio,The Lord of the Rings: The Return of the King (2003),2020-08-13,2
Frédéric Lavanchy,The Godfather: Part II (1974),2020-09-13,4
Olivier Philippe Rossi,The Matrix (1999),2021-02-23,2
Simon Mettreaux,Goodfellas (1990),2021-04-13,0
Marie Milio,Inception (2010),2021-02-26,2
Mouhssine Franco,Star Wars: Episode V - The Empire Strikes Back (1980),2021-02-24,2
Olivier Philippe Rami,Schindler's List (1993),2020-08-21,3
Marie Mérot,The Shawshank Redemption (1994),2021-04-03,4
Andrea Nicolier,Schindler's List (1993),2020-09-02,4
Mohammed Nicolier,Forrest Gump (1994),2021-01-19,2
Antonio Kairouani,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-08,2
Michelle Rouge,"The Good, the Bad and the Ugly (1966)",2021-03-09,3
Exupéry Pravaz,The Dark Knight (2008),2020-10-13,4
Laurence Mettreaux,The Lord of the Rings: The Return of the King (2003),2021-01-31,2
Mélissa Bouriche,The Dark Knight (2008),2020-10-23,3
Thierry Franco,Goodfellas (1990),2021-05-15,0
Arthur Terra,Schindler's List (1993),2021-05-09,4
Olivier Philippe Verdan,The Shawshank Redemption (1994),2020-09-13,4
Laurence Mutti,The Godfather (1972),2021-01-02,3
Michelle Mérot,The Godfather (1972),2020-11-28,4
Yannick Zanoun,The Shawshank Redemption (1994),2020-07-24,4
Olivier Andoine,Schindler's List (1993),2020-10-06,3
Sélim Montmollin,The Shawshank Redemption (1994),2020-10-13,5
Exupéry Franco,Inception (2010),2021-04-13,2
Marie Zanoun,Goodfellas (1990),2021-06-25,0
Manuel Kunz,Schindler's List (1993),2021-01-09,3
Andrea Zanoun,The Lord of the Rings: The Two Towers (2002),2020-08-22,2
Murièle Terra,Pulp Fiction (1994),2021-04-13,3
Georges Kunz,The Dark Knight (2008),2020-12-11,3
Manuel Mettreaux,Fight Club (1999),2020-09-15,2
Sylvain Rordorf,Pulp Fiction (1994),2020-11-11,2
Sylvain Lavanchy,The Lord of the Rings: The Return of the King (2003),2021-01-08,2
Sélim Berclaz,Fight Club (1999),2020-12-14,3
Mélissa Bouriche,12 Angry Men (1957),2021-01-03,4
Simon Kunz,12 Angry Men (1957),2020-11-10,3
Frédéric Rami,The Dark Knight (2008),2020-12-29,4
Mohammed Gerez,The Lord of the Rings: The Fellowship of the Ring (2001),2020-10-21,3
Yannick Dromard,The Dark Knight (2008),2021-06-14,3
Yannick La Spada,12 Angry Men (1957),2021-01-20,3
Corentin Berclaz,One Flew Over the Cuckoo's Nest (1975),2020-07-03,1
Olivier Di Marco,One Flew Over the Cuckoo's Nest (1975),2021-02-12,1
Mohammed Andoine,The Godfather (1972),2020-12-22,3
Simon Gerez,The Lord of the Rings: The Return of the King (2003),2020-11-20,3
Nicolas Andoine,Schindler's List (1993),2021-05-02,3
Sylvain Olsen,The Godfather: Part II (1974),2020-09-10,3
Murièle Terra,One Flew Over the Cuckoo's Nest (1975),2020-09-01,0
Raphaël Montmollin,The Godfather: Part II (1974),2020-10-21,3
Enea Fragnière,The Godfather (1972),2021-05-10,4
Mathieu Stella,Schindler's List (1993),2021-06-17,4
Yannick Terra,The Godfather (1972),2020-09-18,3
Mathieu Terra,The Lord of the Rings: The Fellowship of the Ring (2001),2020-08-22,2
Julien La Spada,The Dark Knight (2008),2021-06-05,3
Christophe Zanoun,Inception (2010),2021-04-14,2
Nicolas Dromard,One Flew Over the Cuckoo's Nest (1975),2020-11-19,0
Georges Badillo,Inception (2010),2021-01-08,2
Julien Terra,The Lord of the Rings: The Fellowship of the Ring (2001),2021-05-18,2
Julien Verdan,Schindler's List (1993),2021-03-16,4
Manuel Berclaz,12 Angry Men (1957),2020-09-14,4
Sélim Kunz,Fight Club (1999),2020-08-06,3
Mouhssine Andoine,The Shawshank Redemption (1994),2020-10-23,5
Simon Olsen,Schindler's List (1993),2020-09-25,4
Laurence Pravaz,The Godfather: Part II (1974),2020-10-08,3
Andrea Mettreaux,"The Good, the Bad and the Ugly (1966)",2020-08-06,3
Andrea Terra,Pulp Fiction (1994),2020-07-23,2
Julia Tristan Kocher,Goodfellas (1990),2020-12-12,0
Michelle Lavanchy,"The Good, the Bad and the Ugly (1966)",2020-09-24,3
Patrick Nicolier,Pulp Fiction (1994),2021-01-14,2
Mohammed Mettreaux,Star Wars: Episode V - The Empire Strikes Back (1980),2021-01-26,1
Patrick Berclaz,Schindler's List (1993),2021-02-10,3
Exupéry Gerez,The Godfather: Part II (1974),2020-12-22,4
Ericka Jacquier,Fight Club (1999),2021-02-20,2
Patrick Kairouani,The Godfather: Part II (1974),2021-06-07,4
Thierry Tristan Kocher,Forrest Gump (1994),2021-01-10,1
Andrea Rossi,The Shawshank Redemption (1994),2020-12-10,4
Sélim Kairouani,Seven Samurai (1954),2020-10-01,0
Patrick Di Marco,The Godfather: Part II (1974),2020-07-11,4
Arthur Olsen,12 Angry Men (1957),2020-09-13,4
Michelle Dumas,Pulp Fiction (1994),2021-03-27,2
Julia Andoine,12 Angry Men (1957),2021-01-18,4
Nicolas Olsen,12 Angry Men (1957),2020-08-27,3
Nicolas Tristan Kocher,The Lord of the Rings: The Return of the King (2003),2020-10-08,3
Andrea Mettreaux,Forrest Gump (1994),2020-11-27,1
Murièle Dromard,Inception (2010),2020-09-15,2
Corentin Stella,Pulp Fiction (1994),2021-05-27,2
Yannick Montmollin,The Shawshank Redemption (1994),2021-05-19,5
Mouhssine Verdan,The Godfather (1972),2020-09-27,4
Julia Lavanchy,Pulp Fiction (1994),2021-06-07,2
Raphaël Verdan,"The Good, the Bad and the Ugly (1966)",2021-04-03,3
Christophe Zanoun,The Lord of the Rings: The Return of the King (2003),2020-09-28,2
Corentin Rami,The Dark Knight (2008),2021-02-19,4
Christophe Rossi,"The Good, the Bad and the Ugly (1966)",2021-06-26,3
Sélim Stella,The Lord of the Rings: The Return of the King (2003),2021-05-01,2
Murièle Mettreaux,The Shawshank Redemption (1994),2021-06-16,4
Frédéric Jacquier,Fight Club (1999),2020-07-08,3
Arthur Di Marco,The Lord of the Rings: The Fellowship of the Ring (2001),2020-12-06,2
Olivier Philippe Olsen,"The Good, the Bad and the Ugly (1966)",2020-09-09,2
Mathieu Bouriche,Forrest Gump (1994),2021-04-09,1
Laurence Terra,Inception (2010),2020-09-17,1
Antonio Verdan,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-17,2
Thierry Mutti,The Lord of the Rings: The Two Towers (2002),2020-06-29,1
Yannick Di Marco,The Lord of the Rings: The Return of the King (2003),2020-12-06,3
Olivier Rossi,Schindler's List (1993),2020-12-14,3
Michelle Stella,12 Angry Men (1957),2021-05-08,4
Ericka Gerez,The Matrix (1999),2021-03-10,1
Mélissa Pravaz,The Lord of the Rings: The Return of the King (2003),2020-10-13,3
Corentin Mérot,The Lord of the Rings: The Two Towers (2002),2020-09-22,1
Ericka Kunz,Fight Club (1999),2020-11-24,2
Mathieu Berclaz,Forrest Gump (1994),2021-02-02,2
Mélissa Dumas,The Godfather (1972),2021-03-29,3
Sélim Milio,Inception (2010),2021-01-31,1
Corentin Badillo,12 Angry Men (1957),2020-10-01,4
Patrick Mettreaux,The Godfather: Part II (1974),2020-10-04,3
Manuel Jacquier,The Lord of the Rings: The Return of the King (2003),2020-07-07,2
Yannick Tristan Kocher,Pulp Fiction (1994),2020-07-22,3
Julien La Spada,Forrest Gump (1994),2020-12-03,2
Sylvain Di Marco,Schindler's List (1993),2021-04-27,3
Olivier Mutti,One Flew Over the Cuckoo's Nest (1975),2021-06-18,0
Laurence Zanoun,The Lord of the Rings: The Fellowship of the Ring (2001),2021-04-08,3
Corentin Terra,The Godfather: Part II (1974),2020-06-29,4
Murièle Andoine,Pulp Fiction (1994),2020-10-03,3
Michelle Rossi,The Godfather: Part II (1974),2020-09-21,3
Arthur Bouriche,Inception (2010),2021-04-13,1
Andrea Fragnière,Forrest Gump (1994),2021-03-20,2
Corentin Pravaz,12 Angry Men (1957),2021-01-15,4
Quentin Dromard,Forrest Gump (1994),2021-02-09,1
Arthur La Spada,Pulp Fiction (1994),2020-09-02,2
Laurence Andoine,The Shawshank Redemption (1994),2020-12-21,4
Antonio Gerez,Forrest Gump (1994),2021-01-12,2
Christophe Rordorf,Pulp Fiction (1994),2020-08-19,3
Antonio Nicolier,The Lord of the Rings: The Fellowship of the Ring (2001),2020-07-17,3
Antonio Fragnière,"The Good, the Bad and the Ugly (1966)",2021-06-26,2
Enea Bouriche,Forrest Gump (1994),2021-04-25,1
Nicolas Rami,Star Wars: Episode V - The Empire Strikes Back (1980),2020-10-26,2
Patrick Terra,The Shawshank Redemption (1994),2020-11-05,5
Olivier Philippe Tristan Kocher,Star Wars: Episode V - The Empire Strikes Back (1980),2020-09-30,1
Georges Andoine,"The Good, the Bad and the Ugly (1966)",2021-02-16,2
Olivier Philippe Lavanchy,The Dark Knight (2008),2021-01-20,4
Mathieu Lavanchy,Forrest Gump (1994),2021-05-21,1
Andrea La Spada,Fight Club (1999),2021-05-16,2
Mélissa Verdan,The Shawshank Redemption (1994),2020-08-22,4
Manuel Bouriche,The Dark Knight (2008),2021-03-08,4
Sélim Montmollin,Forrest Gump (1994),2020-08-27,2
Marie Rouge,"The Good, the Bad and the Ugly (1966)",2021-02-19,3
Exupéry Kairouani,The Lord of the Rings: The Return of the King (2003),2020-07-24,2
Manuel Verdan,The Lord of the Rings: The Two Towers (2002),2020-08-15,1
Christophe Rami,The Lord of the Rings: The Return of the King (2003),2020-09-30,3
Julien Rami,The Shawshank Redemption (1994),2021-05-02,4
Arthur Gerez,Pulp Fiction (1994),2020-10-25,3
Antonio Franco,The Godfather (1972),2021-06-26,4
Arthur Kairouani,12 Angry Men (1957),2020-08-17,4
Frédéric Dromard,Inception (2010),2021-06-17,2
Mélissa Stella,Pulp Fiction (1994),2020-08-19,3
Corentin Mutti,12 Angry Men (1957),2021-03-23,4
Mélissa Bouriche,The Godfather: Part II (1974),2021-05-13,3
Sélim Bouriche,The Godfather (1972),2021-06-24,3
Laurence Badillo,Goodfellas (1990),2021-02-25,0
Exupéry Rouge,Inception (2010),2021-04-05,1
Murièle Dumas,Goodfellas (1990),2021-01-28,0
Ericka Zanoun,The Dark Knight (2008),2021-06-01,3
Frédéric Milio,Fight Club (1999),2021-01-28,2
Corentin Bouriche,The Dark Knight (2008),2020-11-11,3
Marie La Spada,The Lord of the Rings: The Two Towers (2002),2020-07-21,1
Antonio Montmollin,"The Good, the Bad and the Ugly (1966)",2020-09-11,3
Frédéric Lavanchy,The Lord of the Rings: The Two Towers (2002),2021-01-14,2
Arthur Badillo,Fight Club (1999),2021-06-10,3
Mohammed Stella,12 Angry Men (1957),2021-06-23,3
Quentin Pravaz,The Matrix (1999),2021-02-22,1
Mouhssine Dumas,Schindler's List (1993),2021-05-02,3
Antonio Montmollin,Pulp Fiction (1994),2021-04-16,3
Patrick Di Marco,The Matrix (1999),2020-07-16,2
Nicolas Jacquier,The Godfather: Part II (1974),2021-04-10,3
Olivier Philippe Milio,The Shawshank Redemption (1994),2020-10-09,5
Exupéry Andoine,Pulp Fiction (1994),2021-01-29,3
Mouhssine Zanoun,The Godfather: Part II (1974),2020-11-10,4
Marie Rordorf,The Lord of the Rings: The Return of the King (2003),2020-11-22,2
Georges Stella,Inception (2010),2021-04-14,1
Raphaël Jacquier,The Godfather (1972),2020-08-20,4
Olivier Philippe Dumas,The Godfather (1972),2020-12-13,3
Thierry Kairouani,Star Wars: Episode V - The Empire Strikes Back (1980),2020-11-12,1
Mouhssine Badillo,The Dark Knight (2008),2020-12-16,4
Andrea Andoine,Schindler's List (1993),2021-06-13,3
Christophe Stella,Schindler's List (1993),2021-05-08,3
Andrea Terra,Seven Samurai (1954),2020-11-18,0
Mouhssine Terra,The Lord of the Rings: The Return of the King (2003),2020-12-26,2
Corentin Zanoun,The Dark Knight (2008),2020-11-12,3
Raphaël Kunz,The Godfather (1972),2020-08-02,4
Thierry Mettreaux,The Shawshank Redemption (1994),2021-01-25,4
Murièle Tristan Kocher,12 Angry Men (1957),2021-06-21,3
Manuel Kairouani,The Shawshank Redemption (1994),2021-04-07,5
Julia Di Marco,The Godfather (1972),2020-07-05,4
Olivier Stella,The Godfather: Part II (1974),2021-06-19,4
Mélissa Rordorf,The Matrix (1999),2020-09-17,1
Mathieu Zanoun,The Lord of the Rings: The Fellowship of the Ring (2001),2020-08-04,3
Christophe Tristan Kocher,The Lord of the Rings: The Two Towers (2002),2020-11-09,1
Olivier Philippe Gerez,The Lord of the Rings: The Two Towers (2002),2020-08-07,1
Christophe Dumas,Pulp Fiction (1994),2021-02-24,3
Nicolas Milio,Forrest Gump (1994),2020-12-22,1
Nicolas Mettreaux,The Godfather: Part II (1974),2020-08-05,3
Mélissa Verdan,The Lord of the Rings: The Fellowship of the Ring (2001),2020-12-31,2
Arthur Rouge,The Lord of the Rings: The Fellowship of the Ring (2001),2021-01-31,3
Arthur Mettreaux,The Lord of the Rings: The Two Towers (2002),2021-05-27,1
Ericka Di Marco,The Dark Knight (2008),2021-01-05,3
Laurence La Spada,The Godfather: Part II (1974),2020-07-10,4
Raphaël Kunz,The Dark Knight (2008),2021-03-03,3
Ericka Milio,The Lord of the Rings: The Two Towers (2002),2020-07-19,2
Antonio Terra,Forrest Gump (1994),2020-07-05,1
Ericka Tristan Kocher,Star Wars: Episode V - The Empire Strikes Back (1980),2020-09-22,2
Michelle Terra,Schindler's List (1993),2021-05-12,4
Raphaël Rossi,The Matrix (1999),2021-02-28,1
Exupéry Fragnière,Seven Samurai (1954),2020-07-24,1
Ericka Berclaz,The Godfather (1972),2021-01-16,3
Raphaël Milio,The Shawshank Redemption (1994),2020-08-10,4
Laurence Pravaz,Goodfellas (1990),2020-11-09,0
Michelle Stella,The Lord of the Rings: The Return of the King (2003),2021-04-14,3
Corentin Rami,The Shawshank Redemption (1994),2020-07-17,4
Michelle Bouriche,"The Good, the Bad and the Ugly (1966)",2020-11-16,3
Julia Milio,Forrest Gump (1994),2021-02-18,1
Olivier Philippe Rouge,Pulp Fiction (1994),2021-01-02,3
Christophe Montmollin,"The Good, the Bad and the Ugly (1966)",2021-05-05,3
Arthur Rossi,12 Angry Men (1957),2021-06-12,4
Ericka Olsen,Inception (2010),2021-04-30,2
Christophe Kairouani,Forrest Gump (1994),2020-09-08,1
Frédéric Mettreaux,The Dark Knight (2008),2021-01-31,4
Marie La Spada,Star Wars: Episode V - The Empire Strikes Back (1980),2021-03-03,1
Manuel Rossi,Seven Samurai (1954),2021-06-15,1
Laurence Dumas,Star Wars: Episode V - The Empire Strikes Back (1980),2021-05-15,2
Sélim Andoine,"The Good, the Bad and the Ugly (1966)",2021-01-15,3
Marie Verdan,Goodfellas (1990),2021-01-09,0
Olivier Philippe Olsen,The Shawshank Redemption (1994),2021-06-19,4
Antonio Mérot,The Godfather (1972),2021-04-07,4
Julia Bouriche,Pulp Fiction (1994),2020-12-05,2
Julien Kairouani,The Lord of the Rings: The Fellowship of the Ring (2001),2020-10-04,2
Michelle Montmollin,The Shawshank Redemption (1994),2020-07-29,4
Laurence Stella,12 Angry Men (1957),2020-10-25,4
Murièle Gerez,Schindler's List (1993),2020-10-22,4
Julia Di Marco,The Lord of the Rings: The Two Towers (2002),2020-07-26,2
Julia Kairouani,The Lord of the Rings: The Two Towers (2002),2020-07-04,2
