name,movie,date,rating
Ericka Franco,Star Wars: Episode V - The Empire Strikes Back (1980),2022-05-19,2
Olivier Philippe Fragnière,12 Angry Men (1957),2021-08-20,4
Mouhssine Badillo,One Flew Over the Cuckoo's Nest (1975),2022-01-26,0
Quentin Mérot,Goodfellas (1990),2022-01-02,0
Julien Mettreaux,The Lord of the Rings: The Fellowship of the Ring (2001),2021-07-12,3
Andrea Franco,The Lord of the Rings: The Fellowship of the Ring (2001),2021-12-25,2
Ericka Rordorf,Fight Club (1999),2021-07-10,2
Sélim Terra,The Lord of the Rings: The Return of the King (2003),2021-11-07,3
Laurence Fragnière,Fight Club (1999),2021-09-05,3
Sélim Mettreaux,Schindler's List (1993),2021-12-24,3
Julien Stella,The Shawshank Redemption (1994),2021-08-31,4
Frédéric Badillo,Schindler's List (1993),2022-02-04,4
Thierry Zanoun,The Dark Knight (2008),2022-05-07,4
Yannick Dromard,The Lord of the Rings: The Fellowship of the Ring (2001),2022-04-18,2
Sylvain Lavanchy,The Dark Knight (2008),2021-09-19,3
Patrick Mérot,The Godfather (1972),2021-10-28,3
Mohammed Lavanchy,One Flew Over the Cuckoo's Nest (1975),2021-11-08,1
Frédéric Fragnière,Goodfellas (1990),2022-01-18,1
Quentin La Spada,Goodfellas (1990),2021-09-08,0
Olivier Philippe Mérot,One Flew Over the Cuckoo's Nest (1975),2021-08-14,1
Christophe Badillo,The Shawshank Redemption (1994),2021-11-17,5
Christophe Dumas,The Lord of the Rings: The Two Towers (2002),2022-03-17,1
Quentin Fragnière,Forrest Gump (1994),2021-07-19,1
Christophe Dumas,Pulp Fiction (1994),2021-09-15,2
Simon Tristan Kocher,Star Wars: Episode V - The Empire Strikes Back (1980),2022-03-21,1
Mohammed Lavanchy,Pulp Fiction (1994),2021-09-30,2
Patrick Berclaz,Forrest Gump (1994),2022-06-12,1
Corentin Berclaz,The Lord of the Rings: The Two Towers (2002),2021-12-19,1
Laurence Stella,12 Angry Men (1957),2021-08-18,4
Mohammed Kunz,12 Angry Men (1957),2021-07-14,3
Exupéry Rouge,The Dark Knight (2008),2022-03-22,3
Olivier Kairouani,Fight Club (1999),2022-03-21,2
Mathieu Rordorf,The Lord of the Rings: The Two Towers (2002),2021-07-15,2
Simon La Spada,The Godfather (1972),2021-09-15,4
Mouhssine La Spada,The Godfather: Part II (1974),2022-03-20,4
Raphaël Nicolier,"The Good, the Bad and the Ugly (1966)",2022-04-28,3
Andrea Mettreaux,The Dark Knight (2008),2022-01-14,3
Marie Kairouani,The Lord of the Rings: The Fellowship of the Ring (2001),2021-07-14,3
Mouhssine Olsen,The Shawshank Redemption (1994),2022-02-13,4
Manuel Gerez,Seven Samurai (1954),2021-10-27,0
Laurence Tristan Kocher,The Godfather: Part II (1974),2022-05-06,3
Mouhssine Montmollin,The Dark Knight (2008),2022-01-15,3
Mathieu Pravaz,12 Angry Men (1957),2021-10-26,4
Thierry Kairouani,The Godfather (1972),2022-01-11,3
Olivier Philippe Franco,"The Good, the Bad and the Ugly (1966)",2022-04-08,2
Thierry Rordorf,The Matrix (1999),2021-08-09,1
Simon Rordorf,The Lord of the Rings: The Return of the King (2003),2021-11-23,3
Michelle Di Marco,The Dark Knight (2008),2021-10-09,4
Olivier Lavanchy,"The Good, the Bad and the Ugly (1966)",2021-12-24,3
Ericka Badillo,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-25,3
Michelle Terra,The Lord of the Rings: The Fellowship of the Ring (2001),2022-04-30,2
Mouhssine Berclaz,The Matrix (1999),2022-04-30,2
Julien Badillo,"The Good, the Bad and the Ugly (1966)",2021-12-16,3
Antonio Kunz,Fight Club (1999),2021-11-14,2
Sylvain Dumas,The Lord of the Rings: The Fellowship of the Ring (2001),2021-12-02,3
Quentin Andoine,12 Angry Men (1957),2022-02-25,3
Arthur Kunz,Fight Club (1999),2022-03-14,2
Olivier Fragnière,Goodfellas (1990),2021-09-11,0
Georges Mérot,Schindler's List (1993),2021-08-03,4
Sélim Jacquier,Inception (2010),2021-11-20,1
Patrick Jacquier,The Shawshank Redemption (1994),2022-01-27,4
Laurence Milio,Pulp Fiction (1994),2021-10-30,3
Exupéry Zanoun,Inception (2010),2021-10-10,1
Mouhssine Mutti,Schindler's List (1993),2021-09-17,4
Julien Jacquier,Inception (2010),2021-06-19,2
Ericka Mettreaux,Fight Club (1999),2021-11-19,3
Sylvain Stella,The Godfather: Part II (1974),2022-04-05,4
Nicolas Franco,The Lord of the Rings: The Return of the King (2003),2022-05-07,2
Patrick Tristan Kocher,Forrest Gump (1994),2022-05-21,1
Laurence Nicolier,"The Good, the Bad and the Ugly (1966)",2021-10-31,3
Julia Rossi,Pulp Fiction (1994),2021-12-24,2
Julia Dumas,Seven Samurai (1954),2021-11-13,0
Marie Lavanchy,Forrest Gump (1994),2022-02-26,1
Arthur Kunz,Inception (2010),2021-12-18,2
Julien La Spada,The Lord of the Rings: The Fellowship of the Ring (2001),2021-12-28,2
Christophe Milio,The Matrix (1999),2021-11-10,2
Olivier Lavanchy,The Shawshank Redemption (1994),2022-03-05,5
Olivier Philippe Pravaz,The Godfather: Part II (1974),2022-05-26,3
Marie Lavanchy,The Godfather: Part II (1974),2022-04-21,4
Frédéric Kunz,One Flew Over the Cuckoo's Nest (1975),2022-04-01,0
Sélim Dumas,Inception (2010),2022-05-30,1
Antonio Zanoun,The Shawshank Redemption (1994),2022-03-15,4
Christophe Bouriche,The Lord of the Rings: The Two Towers (2002),2022-04-03,2
Mathieu Tristan Kocher,"The Good, the Bad and the Ugly (1966)",2022-01-17,2
Michelle Rordorf,12 Angry Men (1957),2021-12-30,4
Laurence La Spada,The Lord of the Rings: The Return of the King (2003),2022-04-30,3
Ericka Lavanchy,The Godfather: Part II (1974),2021-12-28,4
Enea La Spada,The Lord of the Rings: The Two Towers (2002),2021-11-07,2
Olivier Philippe Franco,Pulp Fiction (1994),2021-09-12,3
Exupéry Franco,The Godfather (1972),2021-10-09,3
Olivier Philippe Terra,The Dark Knight (2008),2022-04-16,4
Enea Rordorf,The Godfather: Part II (1974),2021-11-23,4
Raphaël Mutti,Inception (2010),2022-03-07,1
Ericka Terra,The Shawshank Redemption (1994),2021-10-06,5
Simon Rouge,The Lord of the Rings: The Two Towers (2002),2021-10-31,1
Raphaël Di Marco,The Shawshank Redemption (1994),2022-02-01,5
Marie Fragnière,Inception (2010),2021-09-21,1
Sylvain Fragnière,The Dark Knight (2008),2022-05-30,3
Julien Dumas,The Godfather (1972),2021-08-22,4
Manuel Rouge,The Shawshank Redemption (1994),2021-11-12,4
Olivier Philippe Pravaz,The Lord of the Rings: The Fellowship of the Ring (2001),2021-10-31,2
Marie Franco,12 Angry Men (1957),2022-02-19,3
Manuel Verdan,Forrest Gump (1994),2021-09-02,1
Frédéric Dumas,The Dark Knight (2008),2022-03-13,3
Simon Jacquier,"The Good, the Bad and the Ugly (1966)",2022-01-09,3
Julien Fragnière,The Lord of the Rings: The Fellowship of the Ring (2001),2022-05-29,2
Arthur Rordorf,"The Good, the Bad and the Ugly (1966)",2021-11-16,2
Enea Rordorf,Fight Club (1999),2021-11-21,2
Exupéry Mérot,The Godfather (1972),2022-04-17,3
Ericka Milio,The Shawshank Redemption (1994),2022-04-24,5
Christophe Kairouani,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-28,2
Mathieu Andoine,The Lord of the Rings: The Fellowship of the Ring (2001),2021-07-26,2
Julia Rossi,Forrest Gump (1994),2021-08-05,1
Olivier Dumas,The Matrix (1999),2021-10-26,1
Frédéric Rouge,"The Good, the Bad and the Ugly (1966)",2021-06-24,2
Michelle Mutti,The Matrix (1999),2022-06-05,1
Simon Andoine,One Flew Over the Cuckoo's Nest (1975),2021-08-04,0
Sylvain Di Marco,The Lord of the Rings: The Return of the King (2003),2021-10-07,2
Sélim Gerez,The Lord of the Rings: The Two Towers (2002),2022-02-15,2
Olivier Philippe Di Marco,The Shawshank Redemption (1994),2021-07-10,4
Manuel Rami,Star Wars: Episode V - The Empire Strikes Back (1980),2021-12-05,1
Olivier Philippe Mutti,12 Angry Men (1957),2021-07-13,3
Julien Nicolier,Schindler's List (1993),2021-09-01,3
Laurence Kairouani,Pulp Fiction (1994),2021-07-30,3
Nicolas Dumas,The Lord of the Rings: The Fellowship of the Ring (2001),2021-07-26,3
Mohammed Zanoun,Forrest Gump (1994),2021-09-15,2
Manuel Kunz,Fight Club (1999),2021-11-25,2
Murièle Kairouani,The Godfather (1972),2022-01-12,4
Mathieu Rouge,"The Good, the Bad and the Ugly (1966)",2022-04-16,2
Mélissa Tristan Kocher,12 Angry Men (1957),2021-07-08,4
Manuel Kunz,The Godfather (1972),2022-01-08,4
Murièle Kairouani,Pulp Fiction (1994),2021-09-12,3
Manuel Verdan,Fight Club (1999),2021-12-29,3
Frédéric Rossi,Forrest Gump (1994),2021-08-30,1
Mouhssine Badillo,The Lord of the Rings: The Two Towers (2002),2021-06-23,1
Arthur Nicolier,The Matrix (1999),2022-03-17,1
Patrick Dumas,The Matrix (1999),2022-04-07,2
Thierry Gerez,Forrest Gump (1994),2021-11-22,2
Manuel Franco,The Godfather (1972),2022-04-29,3
Nicolas Di Marco,The Godfather (1972),2022-04-18,3
Antonio Andoine,The Matrix (1999),2022-05-23,2
Mélissa Fragnière,One Flew Over the Cuckoo's Nest (1975),2021-08-07,0
Mohammed Montmollin,The Lord of the Rings: The Return of the King (2003),2021-12-03,2
Enea Rami,Schindler's List (1993),2022-01-20,4
Sylvain Kunz,The Lord of the Rings: The Two Towers (2002),2022-03-15,1
Mathieu Bouriche,Inception (2010),2021-08-02,2
Laurence Di Marco,Schindler's List (1993),2022-02-12,3
Julien Dumas,Pulp Fiction (1994),2022-01-24,2
Georges Rouge,"The Good, the Bad and the Ugly (1966)",2021-09-25,2
Mouhssine Zanoun,Schindler's List (1993),2022-04-03,4
Ericka Andoine,The Godfather (1972),2022-01-08,3
Exupéry Bouriche,Schindler's List (1993),2021-10-29,4
Mohammed Dumas,Inception (2010),2022-01-04,2
Nicolas Tristan Kocher,Star Wars: Episode V - The Empire Strikes Back (1980),2022-05-20,1
Exupéry Stella,The Godfather (1972),2021-08-09,4
Olivier Philippe Badillo,The Lord of the Rings: The Two Towers (2002),2021-10-05,1
Sylvain Rami,The Godfather: Part II (1974),2022-03-29,4
Ericka Kairouani,Forrest Gump (1994),2022-05-02,1
Julia Rouge,The Lord of the Rings: The Two Towers (2002),2021-12-05,1
Mohammed Rami,Forrest Gump (1994),2022-05-22,1
Enea Pravaz,The Shawshank Redemption (1994),2021-10-19,5
Mouhssine Kairouani,Pulp Fiction (1994),2022-02-12,3
Yannick Kairouani,The Godfather: Part II (1974),2022-05-30,4
Quentin Mérot,12 Angry Men (1957),2022-01-14,4
Julien Nicolier,12 Angry Men (1957),2021-09-25,4
Marie Berclaz,The Shawshank Redemption (1994),2021-07-12,5
Quentin Pravaz,The Shawshank Redemption (1994),2021-08-17,4
Michelle Tristan Kocher,The Godfather (1972),2022-04-02,3
Andrea Stella,12 Angry Men (1957),2021-07-17,4
Murièle Fragnière,Fight Club (1999),2021-10-31,2
Enea Berclaz,The Godfather: Part II (1974),2021-09-14,3
Murièle Rordorf,One Flew Over the Cuckoo's Nest (1975),2022-02-15,0
Olivier Berclaz,Goodfellas (1990),2021-09-18,1
Manuel Fragnière,The Lord of the Rings: The Two Towers (2002),2022-06-01,1
Marie Andoine,Pulp Fiction (1994),2021-12-28,3
Arthur Rouge,The Lord of the Rings: The Fellowship of the Ring (2001),2021-12-30,2
Christophe Kunz,The Godfather (1972),2021-10-25,3
Andrea Pravaz,The Lord of the Rings: The Return of the King (2003),2021-07-01,3
Simon Rordorf,The Matrix (1999),2021-11-26,1
Mouhssine Rami,The Lord of the Rings: The Return of the King (2003),2021-11-18,3
Michelle Zanoun,Pulp Fiction (1994),2022-01-01,2
Nicolas Badillo,The Lord of the Rings: The Return of the King (2003),2021-07-05,3
Mélissa Franco,The Godfather: Part II (1974),2021-09-04,4
Manuel Terra,"The Good, the Bad and the Ugly (1966)",2021-07-24,3
Marie Badillo,The Lord of the Rings: The Two Towers (2002),2022-04-13,2
Enea Dumas,The Shawshank Redemption (1994),2021-06-20,5
Quentin Berclaz,Fight Club (1999),2022-06-02,3
Patrick Mutti,"The Good, the Bad and the Ugly (1966)",2021-11-30,2
Exupéry Montmollin,12 Angry Men (1957),2021-10-12,3
Julien Franco,"The Good, the Bad and the Ugly (1966)",2021-08-03,3
Arthur Gerez,Seven Samurai (1954),2022-06-09,0
Christophe Nicolier,"The Good, the Bad and the Ugly (1966)",2021-08-19,3
Laurence Rordorf,The Dark Knight (2008),2022-02-07,4
Antonio Verdan,"The Good, the Bad and the Ugly (1966)",2022-05-17,2
Nicolas Fragnière,Seven (1995),2022-02-05,1
Patrick Berclaz,The Lord of the Rings: The Two Towers (2002),2022-03-10,2
Corentin Olsen,The Dark Knight (2008),2021-06-30,3
Quentin Montmollin,Goodfellas (1990),2021-07-03,0
Michelle Dromard,The Shawshank Redemption (1994),2022-03-19,5
Mélissa Rouge,Star Wars: Episode V - The Empire Strikes Back (1980),2021-10-13,2
Yannick Rordorf,The Lord of the Rings: The Fellowship of the Ring (2001),2022-03-19,2
Christophe Dromard,Star Wars: Episode V - The Empire Strikes Back (1980),2021-09-14,1
Patrick Fragnière,The Godfather: Part II (1974),2021-12-13,3
Patrick Di Marco,Forrest Gump (1994),2021-10-03,2
Julia Olsen,The Lord of the Rings: The Two Towers (2002),2022-05-12,1
Enea Dumas,Seven Samurai (1954),2021-09-26,0
Manuel Kairouani,The Lord of the Rings: The Fellowship of the Ring (2001),2022-06-15,3
Laurence Jacquier,The Lord of the Rings: The Two Towers (2002),2021-07-02,2
Quentin Dromard,The Godfather (1972),2022-01-10,3
Raphaël Berclaz,Forrest Gump (1994),2021-09-28,2
Christophe Verdan,Fight Club (1999),2021-08-10,3
Corentin Verdan,The Lord of the Rings: The Two Towers (2002),2022-04-12,1
Ericka Berclaz,The Godfather (1972),2022-04-25,3
Quentin Zanoun,Pulp Fiction (1994),2021-09-10,2
Julien Terra,Pulp Fiction (1994),2021-10-07,3
Laurence Gerez,Pulp Fiction (1994),2021-11-13,3
Yannick Terra,Fight Club (1999),2021-10-08,2
Mohammed Rami,Inception (2010),2022-02-04,1
Sélim Kairouani,The Godfather (1972),2022-01-27,4
Olivier Stella,Fight Club (1999),2021-12-04,2
Frédéric Dromard,The Godfather: Part II (1974),2022-05-15,3
Sylvain Kairouani,The Shawshank Redemption (1994),2021-10-08,5
Andrea Kunz,The Godfather: Part II (1974),2021-07-03,3
Andrea Montmollin,The Lord of the Rings: The Return of the King (2003),2021-06-22,3
Arthur Zanoun,12 Angry Men (1957),2021-09-22,4
Sylvain Verdan,Star Wars: Episode V - The Empire Strikes Back (1980),2021-11-18,2
Simon Zanoun,Pulp Fiction (1994),2021-11-25,2
Yannick Badillo,Schindler's List (1993),2021-09-16,3
Sylvain Andoine,The Lord of the Rings: The Return of the King (2003),2021-08-05,2
Sylvain Gerez,12 Angry Men (1957),2021-08-28,3
Julia Rami,12 Angry Men (1957),2022-04-21,4
Olivier Philippe La Spada,Star Wars: Episode V - The Empire Strikes Back (1980),2022-01-23,1
Nicolas Berclaz,The Lord of the Rings: The Two Towers (2002),2021-11-16,2
Christophe Rordorf,"The Good, the Bad and the Ugly (1966)",2021-09-20,2
Julien Dumas,"The Good, the Bad and the Ugly (1966)",2022-01-23,3
Thierry Di Marco,One Flew Over the Cuckoo's Nest (1975),2021-11-05,1
Mélissa Mérot,The Lord of the Rings: The Two Towers (2002),2021-10-02,2
Patrick La Spada,The Shawshank Redemption (1994),2021-11-14,5
Quentin Lavanchy,The Godfather (1972),2021-11-04,4
Frédéric Mérot,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-05,2
Christophe Verdan,12 Angry Men (1957),2021-09-03,4
Yannick Tristan Kocher,12 Angry Men (1957),2022-02-19,4
Sylvain Tristan Kocher,12 Angry Men (1957),2021-10-20,3
Laurence Mérot,The Dark Knight (2008),2021-09-27,4
Michelle Mérot,Pulp Fiction (1994),2021-08-24,3
Antonio Franco,Schindler's List (1993),2021-10-13,4
Christophe Lavanchy,The Dark Knight (2008),2022-05-19,3
Olivier Philippe La Spada,The Matrix (1999),2022-01-18,1
Frédéric Rordorf,The Godfather (1972),2021-10-16,4
Murièle Montmollin,The Godfather: Part II (1974),2021-11-29,3
Julia Dumas,12 Angry Men (1957),2021-12-12,3
Simon Pravaz,The Godfather: Part II (1974),2021-07-20,3
Mohammed Tristan Kocher,The Godfather: Part II (1974),2021-08-05,3
Raphaël Fragnière,The Lord of the Rings: The Return of the King (2003),2021-07-23,2
Arthur Tristan Kocher,Forrest Gump (1994),2021-08-05,1
Sylvain Terra,Inception (2010),2021-09-12,1
Murièle Verdan,Pulp Fiction (1994),2022-03-13,3
Mohammed Pravaz,12 Angry Men (1957),2021-11-15,3
Simon Dumas,"The Good, the Bad and the Ugly (1966)",2022-02-01,2
Mouhssine Olsen,The Godfather: Part II (1974),2021-12-11,3
Olivier Fragnière,Pulp Fiction (1994),2021-09-25,2
Sélim La Spada,The Lord of the Rings: The Fellowship of the Ring (2001),2021-07-14,3
Laurence Pravaz,Schindler's List (1993),2021-08-17,4
Olivier Philippe Rouge,Inception (2010),2022-05-12,2
Frédéric Montmollin,The Matrix (1999),2022-02-10,2
Patrick Mutti,The Lord of the Rings: The Fellowship of the Ring (2001),2022-02-13,2
Manuel Jacquier,Schindler's List (1993),2021-06-25,3
Michelle Montmollin,12 Angry Men (1957),2022-06-16,3
Antonio Pravaz,"The Good, the Bad and the Ugly (1966)",2022-03-09,3
Julien Tristan Kocher,The Lord of the Rings: The Fellowship of the Ring (2001),2021-10-24,3
Arthur Tristan Kocher,Schindler's List (1993),2022-06-14,4
Quentin Milio,12 Angry Men (1957),2022-02-10,3
Julia Milio,Fight Club (1999),2022-03-07,2
Thierry Mutti,The Lord of the Rings: The Return of the King (2003),2021-12-09,2
Michelle Rossi,The Dark Knight (2008),2022-05-24,3
Manuel Mutti,Inception (2010),2022-04-07,2
Olivier Kairouani,Goodfellas (1990),2021-11-04,1
Christophe Mérot,The Godfather (1972),2021-07-26,3
Olivier Philippe Nicolier,Pulp Fiction (1994),2021-11-19,3
Laurence La Spada,12 Angry Men (1957),2022-03-27,4
Mathieu Kairouani,Star Wars: Episode V - The Empire Strikes Back (1980),2021-12-20,2
Murièle Badillo,The Godfather (1972),2021-09-23,4
Christophe Mettreaux,Schindler's List (1993),2021-10-03,4
Olivier Philippe Andoine,Fight Club (1999),2022-05-15,3
Frédéric Rami,The Dark Knight (2008),2022-04-07,4
Simon Franco,The Godfather: Part II (1974),2022-01-25,4
Laurence Rami,The Matrix (1999),2021-09-01,2
Julia Tristan Kocher,Seven Samurai (1954),2021-10-23,0
Quentin Fragnière,Schindler's List (1993),2021-10-07,3
Georges Terra,"The Good, the Bad and the Ugly (1966)",2021-12-10,2
Frédéric Rossi,The Matrix (1999),2022-04-15,1
Exupéry Kairouani,"The Good, the Bad and the Ugly (1966)",2022-02-06,3
Murièle Mérot,The Lord of the Rings: The Fellowship of the Ring (2001),2021-10-11,3
Julien Rami,Inception (2010),2021-12-24,2
Corentin Nicolier,One Flew Over the Cuckoo's Nest (1975),2022-06-02,0
Enea Rordorf,The Shawshank Redemption (1994),2022-06-01,5
Raphaël Terra,12 Angry Men (1957),2021-08-26,3
Simon La Spada,Schindler's List (1993),2022-05-13,3
Simon Bouriche,The Matrix (1999),2021-07-10,1
Andrea Fragnière,The Dark Knight (2008),2021-10-21,3
Nicolas Di Marco,Seven Samurai (1954),2021-11-01,0
Julia Bouriche,Inception (2010),2021-10-16,1
Georges Di Marco,"The Good, the Bad and the Ugly (1966)",2021-10-07,2
Marie Stella,The Lord of the Rings: The Return of the King (2003),2022-05-27,2
Laurence Andoine,12 Angry Men (1957),2021-07-25,3
Julien Mettreaux,Schindler's List (1993),2021-07-12,3
Sélim Rossi,The Lord of the Rings: The Return of the King (2003),2022-05-28,3
Mathieu Pravaz,Pulp Fiction (1994),2021-12-19,2
Exupéry Rordorf,Goodfellas (1990),2022-04-29,0
Mathieu Berclaz,12 Angry Men (1957),2021-07-27,3
Julia Nicolier,The Dark Knight (2008),2021-09-13,4
Michelle Verdan,The Godfather: Part II (1974),2021-10-02,4
Mélissa Olsen,The Dark Knight (2008),2021-11-04,4
Nicolas Mérot,The Shawshank Redemption (1994),2021-08-26,5
Mohammed Berclaz,The Lord of the Rings: The Fellowship of the Ring (2001),2021-10-23,3
Olivier Philippe Dromard,The Matrix (1999),2021-10-04,1
Arthur Nicolier,Fight Club (1999),2021-11-18,3
Julien Fragnière,The Godfather: Part II (1974),2022-05-19,3
Simon Dumas,The Matrix (1999),2021-07-31,2
Simon Rordorf,The Godfather: Part II (1974),2022-03-03,3
Antonio Di Marco,Schindler's List (1993),2022-04-04,4
Mathieu Gerez,The Godfather: Part II (1974),2022-05-31,4
Mélissa Gerez,Star Wars: Episode V - The Empire Strikes Back (1980),2022-01-09,1
Julien Stella,Star Wars: Episode V - The Empire Strikes Back (1980),2022-05-19,2
Michelle Olsen,The Lord of the Rings: The Two Towers (2002),2022-05-21,2
Sélim Olsen,Seven Samurai (1954),2021-08-31,0
